package,status,export_signature_pairs,selected_entries,extracted_entries,missing_entries,diagnostics
semantic-ui-accordion,extracted,10,1,1,0,0
semantic-ui-api,extracted,26,1,1,0,0
semantic-ui-checkbox,extracted,27,1,1,0,0
semantic-ui-dimmer,extracted,27,1,1,0,0
semantic-ui-dropdown,extracted,44,1,1,0,0
semantic-ui-embed,extracted,15,1,1,0,0
semantic-ui-form,extracted,26,1,1,0,0
semantic-ui-modal,extracted,18,1,1,0,0
semantic-ui-nag,extracted,8,1,1,0,0
semantic-ui-popup,extracted,20,1,1,0,0
semantic-ui-progress,extracted,34,1,1,0,0
semantic-ui-rating,extracted,10,1,1,0,0
semantic-ui-search,extracted,26,1,1,0,0
semantic-ui-shape,extracted,24,1,1,0,0
semantic-ui-sidebar,extracted,17,1,1,0,0
semantic-ui-site,extracted,5,1,1,0,0
semantic-ui-sticky,extracted,6,1,1,0,0
semantic-ui-tab,extracted,12,1,1,0,0
semantic-ui-transition,extracted,28,1,1,0,0
semantic-ui-visibility,extracted,13,1,1,0,0
semaphore,extracted,7,1,1,0,0
sematext__gc-stats,extracted-with-diagnostics,17,1,1,0,5
semver,extracted,68,1,1,0,0
semver-compare,extracted,1,1,1,0,0
semver-compare-multi,extracted,2,1,1,0,0
semver-sort,extracted,2,1,1,0,0
semver-stable,extracted,3,1,1,0,0
semver-utils,extracted,4,1,1,0,0
sencha_touch,extracted,0,1,1,0,0
send,extracted-with-diagnostics,34,1,1,0,5
sendcloud,extracted-with-diagnostics,30,1,1,0,5
sendmail,extracted,1,1,1,0,0
sendsay-api,extracted,36,1,1,0,0
sentencer,extracted,3,1,1,0,0
sentiment,extracted,4,1,1,0,0
sequelize-fixtures,extracted-with-diagnostics,4,1,1,0,1
sequencify,extracted,1,1,1,0,0
sequester,extracted,7,1,1,0,0
serialize-javascript,extracted,1,1,1,0,0
serve-favicon,extracted-with-diagnostics,1,1,1,0,5
serve-handler,extracted-with-diagnostics,1,1,1,0,5
serve-index,extracted-with-diagnostics,16,1,1,0,5
serve-static,extracted-with-diagnostics,3,1,1,0,5
server,extracted-with-diagnostics,20,1,1,0,6
server-destroy,extracted-with-diagnostics,1,1,1,0,5
server-timing-header,extracted-with-diagnostics,12,1,1,0,5
serverless,extracted,118,1,1,0,0
serverless-jest-plugin,extracted-with-diagnostics,6,1,1,0,1
serverless-step-functions,extracted,0,1,1,0,0
serverless-tencent-scf,extracted,8,1,1,0,0
service-worker-mock,extracted-with-diagnostics,1,1,1,0,4
service-worker-updater,extracted-with-diagnostics,4,1,1,0,1
servicenow,extracted,0,1,1,0,0
servicenow-london,extracted,0,1,1,0,0
serviceworker-webpack-plugin,extracted-with-diagnostics,0,1,1,0,9
session-file-store,extracted-with-diagnostics,2,1,1,0,5
set-accurate-timeout,extracted,1,1,1,0,0
set-blocking,extracted,1,1,1,0,0
set-cookie-parser,extracted-with-diagnostics,8,1,1,0,5
set-link,extracted-with-diagnostics,2,1,1,0,5
set-tz,extracted,1,1,1,0,0
set-value,extracted,4,1,1,0,0
setasap,extracted,1,1,1,0,0
setimmediate,extracted,0,1,1,0,0
settings,extracted,0,1,1,0,0
setup-polly-jest,extracted-with-diagnostics,1,1,1,0,1
sfcookies,extracted,3,1,1,0,0
sfdx-faye,extracted-with-diagnostics,107,1,1,0,5
sha,extracted-with-diagnostics,9,1,1,0,5
sha.js,extracted-with-diagnostics,8,1,1,0,5
sha1,extracted-with-diagnostics,3,1,1,0,5
sha256,extracted-with-diagnostics,4,1,1,0,5
sha256-file,extracted,3,1,1,0,0
sha256-universal,extracted,12,1,1,0,0
sha256-wasm,extracted-with-diagnostics,28,1,1,0,5
sha512-universal,extracted,12,1,1,0,0
sha512-wasm,extracted-with-diagnostics,28,1,1,0,5
shade-blend-color,extracted,1,1,1,0,0
shakacode__recompose,extracted-with-diagnostics,108,1,1,0,1
shallow-clone,extracted,1,1,1,0,0
shallow-equals,extracted,1,1,1,0,0
shallowequal,extracted,2,1,1,0,0
shapefile,extracted-with-diagnostics,6,1,1,0,5
share-api-polyfill,extracted,0,1,1,0,0
sharedb,extracted-with-diagnostics,1441,1,1,0,2
sharepoint,extracted-with-diagnostics,0,1,1,0,29
sharetribe-flex-integration-sdk,extracted,41,1,1,0,0
sharetribe-flex-sdk,extracted,81,1,1,0,0
sharpie,extracted-with-diagnostics,1,1,1,0,6
shasum,extracted,1,1,1,0,0
shebang-command,extracted,1,1,1,0,0
sheetify,extracted,3,1,1,0,0
shell-escape,extracted,1,1,1,0,0
shell-quote,extracted,3,1,1,0,0
shelljs,extracted-with-diagnostics,207,7,7,0,30
shelljs-exec-proxy,extracted-with-diagnostics,88,1,1,0,6
shelljs.exec,extracted-with-diagnostics,1,1,1,0,5
shexj,extracted,0,1,1,0,0
shimmer,extracted,5,1,1,0,0
shipit-cli,extracted-with-diagnostics,221,1,1,0,5
shipit-utils,extracted-with-diagnostics,6,1,1,0,5
shippo,extracted,53,1,1,0,0
shopify-buy,extracted,94,1,1,0,0
short-css-vars,extracted,8,1,1,0,0
short-hash,extracted,1,1,1,0,0
shorten-css-hex,extracted,1,1,1,0,0
shortid,extracted,6,1,1,0,0
shot,extracted-with-diagnostics,554,1,1,0,5
should-format,extracted,3,1,1,0,0
should-sinon,extracted-with-diagnostics,0,1,1,0,2
showdown,extracted,36,1,1,0,0
shpjs,extracted-with-diagnostics,12,1,1,0,5
shrink-ray,extracted-with-diagnostics,2,1,1,0,5
shuffle-array,extracted,4,1,1,0,0
shuffle-seed,extracted,2,1,1,0,0
sic-ecies,extracted-with-diagnostics,758,1,1,0,5
sic-list,extracted,8,1,1,0,0
siege,extracted-with-diagnostics,2,1,1,0,5
siema,extracted,9,1,1,0,0
siesta,extracted-with-diagnostics,0,1,1,0,9
sigmajs,extracted,0,1,1,0,0
sigmund,extracted,1,1,1,0,0
signale,extracted-with-diagnostics,22,1,1,0,5
signalfx-collect,extracted-with-diagnostics,6,1,1,0,6
signalr,extracted,0,1,1,0,0
signalr-no-jquery,extracted,20,1,1,0,0
signals,extracted,37,1,1,0,0
similarity,extracted,1,1,1,0,0
simmerjs,extracted,7,1,1,0,0
simperium,extracted,106,1,1,0,0
simple-assign,extracted,6,1,1,0,0
simple-cw-node,extracted-with-diagnostics,23,1,1,0,6
simple-element-resize-detector,extracted,1,1,1,0,0
simple-get,extracted-with-diagnostics,8,1,1,0,5
simple-lru,extracted,18,1,1,0,0
simple-mock,extracted,43,1,1,0,0
simple-oauth2,extracted,14,1,1,0,0
simple-peer,extracted-with-diagnostics,115,1,1,0,5
simple-query-string,extracted,2,1,1,0,0
simple-react-clipboard,extracted-with-diagnostics,1,1,1,0,1
simple-react-lightbox,extracted-with-diagnostics,3,1,1,0,1
simple-sha1,extracted,2,1,1,0,0
simple-swizzle,extracted,2,1,1,0,0
simple-time-input-engine,extracted,2,1,1,0,0
simple-url-cache,extracted-with-diagnostics,34,1,1,0,2
simple-websocket,extracted-with-diagnostics,138,1,1,0,5
simple-xml,extracted,2,1,1,0,0
simplecrawler,extracted-with-diagnostics,254,1,1,0,5
simpleddp,extracted,14,1,1,0,0
simpleheat,extracted,12,1,1,0,0
simplemde,extracted,38,1,1,0,0
simplesmtp,extracted-with-diagnostics,236,1,1,0,5
simplestorage.js,extracted,10,1,1,0,0
simply-blackjack,extracted-with-diagnostics,50,1,1,0,5
simulant,extracted,4,1,1,0,0
single-line-log,extracted,9,1,1,0,0
single-trailing-newline,extracted,1,1,1,0,0
sinon,extracted,828,1,1,0,0
sinon-as-promised,extracted,0,1,1,0,0
sinon-chai,extracted-with-diagnostics,1,1,1,0,1
sinon-chrome,extracted,38331,1,1,0,0
sinon-express-mock,extracted-with-diagnostics,30,1,1,0,5
sinon-mongoose,extracted,0,1,1,0,0
sinon-sandbox,extracted,59,1,1,0,0
sinon-stub-promise,extracted,1,1,1,0,0
sinon-test,extracted,2,1,1,0,0
sinonjs__fake-timers,extracted,59,1,1,0,0
sipml,extracted,0,1,1,0,0
siren-parser,extracted,68,1,1,0,0
sitemap-generator,extracted-with-diagnostics,1,1,1,0,5
sitemap2,extracted,4,1,1,0,0
six-runtime,extracted,0,1,1,0,0
sizeof,extracted,3,1,1,0,0
sizzle,extracted,14,1,1,0,0
sjcl,extracted,498,1,1,0,0
skatejs,extracted,44,1,1,0,0
skeleton-rendezvous,extracted,12,1,1,0,0
sketchapp,extracted,0,1,1,0,0
ski,extracted,3,1,1,0,0
skilja,extracted,1,1,1,0,0
skipped-periodic-values,extracted,1,1,1,0,0
skmeans,extracted,1,1,1,0,0
slack-mock,extracted-with-diagnostics,57,1,1,0,6
slack-node,extracted-with-diagnostics,12,1,1,0,7
slack-winston,extracted,3,1,1,0,0
slackdown,extracted,1,1,1,0,0
slackify-html,extracted,0,1,1,0,0
slate,extracted-with-diagnostics,6966,1,1,0,2
slate-base64-serializer,extracted-with-diagnostics,4,1,1,0,2
slate-html-serializer,extracted-with-diagnostics,5,1,1,0,2
slate-irc,extracted-with-diagnostics,33,1,1,0,5
slate-plain-serializer,extracted-with-diagnostics,2,1,1,0,2
sleep,extracted,3,1,1,0,0
slice-source,extracted,1,1,1,0,0
slick-carousel,extracted,0,1,1,0,0
slickgrid,extracted,0,1,1,0,0
slideout,extracted,28,1,1,0,0
slimerjs,extracted,0,1,1,0,0
slip,extracted,3,1,1,0,0
sloc,extracted,1,1,1,0,0
slocket,extracted-with-diagnostics,20,1,1,0,5
slug,extracted,5,1,1,0,0
sluggo,extracted,1,1,1,0,0
sm-crypto,extracted,161,1,1,0,0
smallest-enclosing-circle,extracted,1,1,1,0,0
smallwei__avue,extracted,63,1,1,0,0
smart-fox-server,extracted,0,1,1,0,0
smart-truncate,extracted,1,1,1,0,0
smartwizard,extracted,0,1,1,0,0
smartystreets-javascript-sdk,extracted-with-diagnostics,96,1,1,0,5
smb2,extracted,24,1,1,0,0
smooch,extracted,65,1,1,0,0
smooth-scroll,extracted,8,1,1,0,0
smoothscroll-polyfill,extracted,1,1,1,0,0
smpte-timecode,extracted,7,1,1,0,0
smshelper,extracted,3,1,1,0,0
smtp-server,extracted-with-diagnostics,241,1,1,0,5
smtpapi,extracted,30,1,1,0,0
snap-shot-core,extracted,8,1,1,0,0
snapchat-lens-studio,extracted,0,1,1,0,0
snappyjs,extracted,2,1,1,0,0
snapsvg,extracted,438,1,1,0,0
snarkjs,extracted,44,2,2,0,0
snazzy-info-window,extracted,44,1,1,0,0
snekfetch,extracted-with-diagnostics,603,1,1,0,5
snmp-native,extracted-with-diagnostics,99,1,1,0,5
snowball-stemmers,extracted,3,1,1,0,0
snowflake-regex,extracted,1,1,1,0,0
snowflake-sdk,extracted-with-diagnostics,35,1,1,0,6
snowpack-env,extracted,0,1,1,0,0
sns-validator,extracted,2,1,1,0,0
sntp,extracted,5,1,1,0,0
snuownd,extracted,14,1,1,0,0
socket.io-file,extracted-with-diagnostics,2,1,1,0,1
socket.io-p2p,extracted,14,1,1,0,0
socket.io.users,extracted-with-diagnostics,127,1,1,0,6
socketcluster,extracted-with-diagnostics,65,1,1,0,6
socketcluster-client,extracted-with-diagnostics,298,1,1,0,5
socketcluster-server,extracted-with-diagnostics,7029,1,1,0,5
socketio-jwt-auth,extracted-with-diagnostics,2,1,1,0,1
socketio-wildcard,extracted-with-diagnostics,1,1,1,0,3
socketty,extracted,8,1,1,0,0
sockjs,extracted-with-diagnostics,52,1,1,0,5
sockjs-client,extracted,3,1,1,0,0
sodium-native,extracted-with-diagnostics,813,1,1,0,5
sodium-uuid,extracted-with-diagnostics,4,1,1,0,5
solid-auth-client,extracted,47,1,1,0,0
solid__react,extracted-with-diagnostics,103,1,1,0,1
solr-client,extracted-with-diagnostics,58,1,1,0,5
solution-center-communicator,extracted,4,1,1,0,0
something-random-on-discord,extracted,8,1,1,0,0
sonar-js,extracted,5,1,1,0,0
sort-array,extracted,1,1,1,0,0
sort-by,extracted,2,1,1,0,0
sort-json,extracted,2,1,1,0,0
sort-keys-length,extracted,2,1,1,0,0
sort-object-keys,extracted,1,1,1,0,0
sortablejs,extracted,39,1,1,0,0
sorted-array-functions,extracted,11,1,1,0,0
sorted-object,extracted,1,1,1,0,0
sound-play,extracted-with-diagnostics,1,1,1,0,5
soundjs,extracted,0,1,1,0,0
soundmanager2,extracted,0,1,1,0,0
soupbintcp,extracted-with-diagnostics,393,1,1,0,5
source-list-map,extracted,21,1,1,0,0
source-map-support,extracted-with-diagnostics,19,1,1,0,1
sourcemap-validator,extracted,1,1,1,0,0
space-pen,extracted,1223,1,1,0,0
spark-md5,extracted,24,1,1,0,0
sparkpost,extracted-with-diagnostics,457,1,1,0,7
sparql-http-client,extracted-with-diagnostics,63,1,1,0,13
sparqljs,extracted-with-diagnostics,7,1,1,0,1
sparse-bitfield,extracted-with-diagnostics,15,1,1,0,5
spatialite,extracted-with-diagnostics,1,1,1,0,2
spdx-compare,extracted,3,1,1,0,0
spdx-copyleft,extracted,0,1,1,0,0
spdx-correct,extracted,1,1,1,0,0
spdx-exceptions,extracted,0,1,1,0,0
spdx-expression-parse,extracted,1,1,1,0,0
spdx-expression-validate,extracted,1,1,1,0,0
spdx-id-to-url,extracted,1,1,1,0,0
spdx-is-osi,extracted,1,1,1,0,0
spdx-license-ids,extracted,0,1,1,0,0
spdx-osi,extracted,0,1,1,0,0
spdx-ranges,extracted,0,1,1,0,0
spdx-satisfies,extracted,1,1,1,0,0
spdx-to-html,extracted,1,1,1,0,0
spdx-whitelisted,extracted,1,1,1,0,0
spdy,extracted-with-diagnostics,504,1,1,0,5
speakeasy,extracted-with-diagnostics,26,1,1,0,5
speakingurl,extracted,2,1,1,0,0
spected,extracted,3,1,1,0,0
spectrogram,extracted,14,1,1,0,0
spectrum,extracted,0,1,1,0,0
speed-measure-webpack-plugin,extracted-with-diagnostics,4,1,1,0,9
speedometer,extracted,2,1,1,0,0
speedtest-net,extracted,4,1,1,0,0
spellchecker,extracted,5,1,1,0,0
spf-parse,extracted,3,1,1,0,0
sphere-engine-browser,extracted-with-diagnostics,284,1,1,0,4
spinnies,extracted,18,1,1,0,0
splashy,extracted-with-diagnostics,1,1,1,0,5
split,extracted-with-diagnostics,1,1,1,0,5
split-file,extracted-with-diagnostics,3,1,1,0,5
split2,extracted-with-diagnostics,5,1,1,0,5
splitpanes,extracted-with-diagnostics,156,1,1,0,1
splitting,extracted,4,1,1,0,0
splunk-bunyan-logger,extracted-with-diagnostics,52,1,1,0,7
splunk-logging,extracted-with-diagnostics,7,1,1,0,7
spotify-api,extracted,0,1,1,0,0
spotify-node-applescript,extracted,28,1,1,0,0
spotify-web-api-node,extracted,384,1,1,0,0
spotify-web-playback-sdk,extracted,0,1,1,0,0
spreedly-iframe-browser,extracted,0,1,1,0,0
sprintf,extracted,2,1,1,0,0
sprintf-js,extracted,2,1,1,0,0
spritesmith,extracted-with-diagnostics,5,1,1,0,5
sql-tagged-template-literal,extracted,1,1,1,0,0
sql-template,extracted,8,1,1,0,0
sql.js,extracted,17,1,1,0,0
sqlanywhere,extracted,15,1,1,0,0
sqlite3-promise,extracted-with-diagnostics,0,1,1,0,5
sqlstring,extracted,4,1,1,0,0
square-connect,extracted,89,1,1,0,0
squirejs,extracted,18,1,1,0,0
srp,extracted-with-diagnostics,72,1,1,0,5
srt-to-vtt,extracted-with-diagnostics,1,1,1,0,5
srtparsejs,extracted,10,1,1,0,0
ssb-keys,extracted-with-diagnostics,15,1,1,0,5
ssdeep,extracted,3,1,1,0,0
ssdeep.js,extracted,2,1,1,0,0
sse,extracted-with-diagnostics,791,1,1,0,5
sse4_crc32,extracted-with-diagnostics,1874,1,1,0,5
ssh-key-decrypt,extracted-with-diagnostics,2,1,1,0,5
ssh2,extracted-with-diagnostics,5860,1,1,0,5
ssh2-sftp-client,extracted-with-diagnostics,52,1,1,0,5
ssh2-streams,extracted-with-diagnostics,2466,1,1,0,5
sshpk,extracted-with-diagnostics,7326,1,1,0,5
ssi-modal,extracted,34,1,1,0,0
ssri,extracted-with-diagnostics,26,1,1,0,5
stack-mapper,extracted,2,1,1,0,0
stack-trace,extracted,10,1,1,0,0
stack-utils,extracted,28,1,1,0,0
stale-lru-cache,extracted,22,1,1,0,0
stampit,extracted,117,1,1,0,0
standard-error,extracted,0,1,1,0,0
standard-http-error,extracted,0,1,1,0,0
standard-version,extracted-with-diagnostics,3,1,1,0,5
start-server-webpack-plugin,extracted-with-diagnostics,0,1,1,0,9
starwars-names,extracted,2,1,1,0,0
static-eval,extracted,1,1,1,0,0
static-kdtree,extracted,2,1,1,0,0
staticmaps,extracted-with-diagnostics,18,1,1,0,3
stats-lite,extracted,9,1,1,0,0
stats.js,extracted,8,1,1,0,0
statsd-client,extracted-with-diagnostics,30,1,1,0,5
statuses,extracted,4,1,1,0,0
std-mocks,extracted,6,1,1,0,0
stdin,extracted,1,1,1,0,0
stdout-stream,extracted-with-diagnostics,41,1,1,0,5
steam,extracted-with-diagnostics,99,1,1,0,5
steam-client,extracted-with-diagnostics,105,1,1,0,6
steam-login,extracted-with-diagnostics,253,1,1,0,5
steam-totp,extracted-with-diagnostics,8,1,1,0,5
steam-tradeoffer-manager,extracted-with-diagnostics,126,1,1,0,8
steam-user,extracted-with-diagnostics,757,1,1,0,6
steamapi,extracted,48,1,1,0,0
steamcommunity,extracted-with-diagnostics,297,1,1,0,7
steamid,extracted,23,1,1,0,0
steed,extracted,40,1,1,0,0
steelseries,extracted,2234,1,1,0,0
stegcloak,extracted,4,1,1,0,0
sticky-cluster,extracted-with-diagnostics,3,1,1,0,5
sticky-session,extracted-with-diagnostics,1,1,1,0,5
stompit,extracted-with-diagnostics,461,1,1,0,5
stompjs,extracted-with-diagnostics,29,1,1,0,5
stopcock,extracted,2,1,1,0,0
stoppable,extracted-with-diagnostics,2,1,1,0,5
stopword,extracted,2,1,1,0,0
storage-helper,extracted,9,1,1,0,0
store,extracted,0,1,1,0,0
storybook-addon-jsx,extracted-with-diagnostics,2,1,1,0,3
storybook-react-router,extracted-with-diagnostics,1,1,1,0,4
storybook-readme,extracted-with-diagnostics,12,1,1,0,3
storybook__addon-info,extracted-with-diagnostics,3,1,1,0,4
strange,extracted,13,1,1,0,0
stream-array,extracted-with-diagnostics,1,1,1,0,5
stream-buffers,extracted-with-diagnostics,3771,1,1,0,5
stream-chain,extracted-with-diagnostics,3826,1,1,0,5
stream-concat,extracted-with-diagnostics,144,1,1,0,5
stream-counter,extracted-with-diagnostics,82,1,1,0,5
stream-csv-as-json,extracted-with-diagnostics,1836,1,1,0,5
stream-demux,extracted-with-diagnostics,44,1,1,0,5
stream-each,extracted-with-diagnostics,1,1,1,0,5
stream-fork,extracted-with-diagnostics,85,1,1,0,5
stream-json,extracted-with-diagnostics,1836,1,1,0,5
stream-line-wrapper,extracted-with-diagnostics,142,1,1,0,5
stream-meter,extracted-with-diagnostics,74,1,1,0,5
stream-series,extracted-with-diagnostics,2,1,1,0,5
stream-shift,extracted-with-diagnostics,1,1,1,0,5
stream-throttle,extracted-with-diagnostics,1904,1,1,0,5
stream-to-array,extracted-with-diagnostics,2,1,1,0,5
stream-to-blob,extracted-with-diagnostics,1,1,1,0,5
stream-to-promise,extracted-with-diagnostics,2,1,1,0,5
stream-write,extracted-with-diagnostics,1,1,1,0,5
streamifier,extracted-with-diagnostics,1,1,1,0,5
streamify-array,extracted-with-diagnostics,1,1,1,0,5
streamify-string,extracted-with-diagnostics,116,1,1,0,5
streaming-json-stringify,extracted-with-diagnostics,5,1,1,0,5
streamjs,extracted,0,1,1,0,0
streamsaver,extracted,3,1,1,0,0
streamsearch,extracted-with-diagnostics,6,1,1,0,5
streamx,extracted-with-diagnostics,657,1,1,0,5
stremio-addon-sdk,extracted,11,1,1,0,0
strftime,extracted,3,1,1,0,0
strict-uri-encode,extracted,1,1,1,0,0
strikeentco__get,extracted,1,1,1,0,0
string,extracted,1,1,1,0,0
string-algorithms,extracted,9,1,1,0,0
string-format,extracted,3,1,1,0,0
string-hash,extracted,1,1,1,0,0
string-math,extracted,1,1,1,0,0
string-natural-compare,extracted,1,1,1,0,0
string-pixel-width,extracted,1,1,1,0,0
string-placeholder,extracted,1,1,1,0,0
string-replace-loader,extracted-with-diagnostics,1,1,1,0,6
string-replace-webpack-plugin,extracted-with-diagnostics,3,1,1,0,9
string-similarity,extracted,2,1,1,0,0
string-template,extracted,0,1,1,0,0
string.prototype.matchall,extracted,2,1,1,0,0
string.prototype.trim,extracted,4,1,1,0,0
string_score,extracted,0,1,1,0,0
stringify-author,extracted,1,1,1,0,0
stringify-object,extracted,1,1,1,0,0
stringor,extracted,1,1,1,0,0
strip-bom-string,extracted-with-diagnostics,1,1,1,0,5
strip-color,extracted,1,1,1,0,0
strip-comments,extracted,5,1,1,0,0
stripe-v2,extracted,0,1,1,0,0
stripejs,extracted,9,1,1,0,0
strman,extracted,69,1,1,0,0
stroncium__procfs,extracted,112,1,1,0,0
strong-cluster-control,extracted-with-diagnostics,28,1,1,0,5
strong-data-uri,extracted-with-diagnostics,90,1,1,0,5
strong-log-transformer,extracted-with-diagnostics,2,1,1,0,5
stronghold-pay-js,extracted,22,1,1,0,0
strophe,extracted,65,1,1,0,0
strophe.js,extracted,0,1,1,0,0
strophejs-plugin-roster,extracted,3,1,1,0,0
struct,extracted-with-diagnostics,29,1,1,0,5
stubby,extracted-with-diagnostics,151,1,1,0,5
style-inject,extracted,1,1,1,0,0
style-search,extracted,2,1,1,0,0
styled-components,extracted-with-diagnostics,1156,1,1,0,3
styled-components-react-native,extracted-with-diagnostics,250,1,1,0,4
styled-react-modal,extracted-with-diagnostics,15,1,1,0,3
styled-system,extracted-with-diagnostics,256,1,1,0,1
styled-system__core,extracted-with-diagnostics,6,1,1,0,1
styled-system__css,extracted-with-diagnostics,6,1,1,0,1
styled-system__props,extracted,2,1,1,0,0
styled-system__should-forward-prop,extracted,2,1,1,0,0
styled-system__theme-get,extracted,2,1,1,0,0
styled-theming,extracted-with-diagnostics,5,1,1,0,3
stylenames,extracted,2,1,1,0,0
styletron-engine-atomic,extracted-with-diagnostics,40,1,1,0,1
styletron-engine-monolithic,extracted-with-diagnostics,37,1,1,0,1
styletron-react,extracted-with-diagnostics,62,1,1,0,2
styletron-standard,extracted-with-diagnostics,6,1,1,0,1
stylis,extracted,44,1,1,0,0
stylus,extracted-with-diagnostics,179,1,1,0,5
sub-encoder,extracted-with-diagnostics,4,1,1,0,5
subleveldown,extracted-with-diagnostics,1,1,1,0,5
subscribe-ui-event,extracted,8,1,1,0,0
subset-font,extracted-with-diagnostics,1,1,1,0,5
succinct,extracted,0,1,1,0,0
sudokus,extracted,2,1,1,0,0
suitescript,extracted,0,1,1,0,0
summernote,extracted,0,1,1,0,0
sumo-logger,extracted,12,1,1,0,0
suncalc,extracted,6,1,1,0,0
super-number,extracted,32,1,1,0,0
superagent,extracted-with-diagnostics,1375,1,1,0,6
superagent-bunyan,extracted-with-diagnostics,1,1,1,0,6
superagent-no-cache,extracted-with-diagnostics,1,1,1,0,6
superagent-prefix,extracted-with-diagnostics,1,1,1,0,6
superagent-proxy,extracted-with-diagnostics,1,1,1,0,6
superagent-retry-delay,extracted-with-diagnostics,1,1,1,0,6
supercluster,extracted,12,1,1,0,0
superfine,extracted,4,1,1,0,0
supertest,extracted-with-diagnostics,743,1,1,0,6
supertest-as-promised,extracted-with-diagnostics,283,1,1,0,6
surma__rollup-plugin-off-main-thread,extracted-with-diagnostics,1,1,1,0,1
svelte-leafletjs,extracted-with-diagnostics,2538,1,1,0,1
svg-arc-to-cubic-bezier,extracted,1,1,1,0,0
svg-baker-runtime,extracted,13,1,1,0,0
svg-injector,extracted,2,1,1,0,0
svg-intersections,extracted,2,1,1,0,0
svg-maps__brazil,extracted,0,1,1,0,0
svg-maps__common,extracted,0,1,1,0,0
svg-maps__usa,extracted,0,1,1,0,0
svg-outline-stroke,extracted-with-diagnostics,1,1,1,0,5
